Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71417u10-Core,"2011-2016 BMW 528i 19""x8.5"" (71417)",0,,ea,,55.00,
71417U20-CORE,"2011-2016 BMW 528i 19""x8.5"" (71417)",0,,ea,,45.00,
71418u20,"2011-2016 BMW 528i 19""x9"" (71418)",0,,ea,,100.00,
71418u20-Core,"2011-2016 BMW 528i 19""x9"" (71418)",0,,ea,,65.00,
71419u20-core,71419u20-core,0,,ea,,0.00,
71420u20,"2011-2016 BMW 528i 19""x9"" (71420)",0,,ea,,165.00,
71420u20-Core,"2011-2016 BMW 528i 19""x9"" (71420)",0,,ea,,30.00,
71421u10,"2011-2016 BMW 528i 19""x9"" (71421)",0,,ea,,180.00,
71421u10-Core,"2011-2016 BMW 528i 19""x9"" (71421)",0,,ea,,0.00,
71422u20,71422u20,0,,ea,,125.00,
71424,"2011-2016 BMW 528i 20""x8.5"" (71424)",0,,ea,,74.00,
71424-Core,"2011-2016 BMW 528i 20""x8.5"" (71424)",0,,ea,,24.00,
71424u10,"2011-2016 BMW 528i 20""x8.5"" (71424)",0,,ea,,0.00,
71424u10-core,"2011-2016 BMW 528i 20""x8.5"" (71424)",0,,ea,,45.00,
71428u10,"2011-2016 BMW 528i 20""x9"" (71428)",0,,ea,,99.00,
71428u10-Core,"2011-2016 BMW 528i 20""x9"" (71428)",0,,ea,,45.00,
71428U35,71428U35,0,,ea,,99.00,
71428u35-core,71428u35-core,0,,ea,,70.00,
71429,"2011-2016 BMW 528i 20""x9"" (71429)",0,,ea,,0.00,
71429-Core,"2011-2016 BMW 528i 20""x9"" (71429)",0,,ea,,0.00,
71430U20,71430U20,0,,ea,,139.00,
71430u20-core,"BMW Z4 18"" 2009-2015 silver",0,,ea,,45.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 249 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71431u20,71431u20,0,,ea,,99.00,
71431u20-core,71431u20-core,0,,ea,,45.00,
71433,"2009-2016 BMW z4 18""x8.5"" (71433)",0,,ea,,0.00,
71433-Core,"2009-2016 BMW z4 18""x8.5"" (71433)",0,,ea,,0.00,
71433u20-core,"2009-2016 BMW z4 18""x8.5"" (71433)",0,,ea,,48.00,
71434u20,BMW Z4 18in Rear Rim,0,,ea,,99.00,
71434u20-core,71434u20-core,0,,ea,,45.00,
71437,"2009-2016 BMW Z4 19""x9"" (71437)",0,,ea,,0.00,
71437-Core,"2009-2016 BMW Z4 19""x9"" (71437)",0,,ea,,0.00,
71437u20,"2009-2016 BMW Z4 19""x9"" (71437)",0,,ea,,124.00,
71437u20-core,"2009-2016 BMW Z4 19""x9"" (71437)",0,,ea,,70.00,
71438u78,"2008-2013 BMW M3 19""x9"" (71438)",0,,ea,,129.00,
71438u78-Core,"2008-2013 BMW M3 19""x9"" (71438)",0,,ea,,75.00,
71439u78,"2008-2013 BMW M3 19""x10"" (71439)",0,,ea,,89.00,
71439u78-Core,"2008-2013 BMW M3 19""x10"" (71439)",0,,ea,,35.00,
71440u20,"2011-2013 BMW X5 19""x9"" (71440)",0,,ea,,99.00,
71440u20-Core,"2011-2013 BMW X5 19""x9"" (71440)",0,,ea,,45.00,
71441u20,"2010 BMW X6 19""x9"" (71441)",0,,ea,,141.44,
71441u20-Core,"2010 BMW X6 19""x9"" (71441)",0,,ea,,45.00,
71443u35,"2011-2013 BMW X5 20""x10"" (71443)",0,,ea,,119.00,
71443u35-Core,"2011-2013 BMW X5 20""x10"" (71443)",0,,ea,,65.00,
71444,"2011-2013 BMW X5 20""x11"" (71444)",0,,ea,,119.00,
71444-Core,"2011-2013 BMW X5 20""x11"" (71444)",0,,ea,,69.00,
71444u35,"2011-2013 BMW X5 20""x11"" (71444)",0,,ea,,119.00,
71444u35-Core,"2011-2013 BMW X5 20""x11"" (71444)",0,,ea,,65.00,
71447-CORE,"2011-2013 BMW X6 20""x10"" (71447)",0,,ea,,0.00,
71447u35,"2011-2013 BMW X6 20""x10"" (71447)",0,,ea,,179.00,
71447u35-Core,"2011-2013 BMW X6 20""x10"" (71447)",0,,ea,,125.00,
71448 m/b,"2011-2013 BMW X6 20""x11"" (71448)",0,,ea,,0.00,
71448 m/b-Core,"2011-2013 BMW X6 20""x11"" (71448)",0,,ea,,0.00,
71448 m/c,"2011-2013 BMW X6 20""x11"" (71448)",0,,ea,,50.00,
71448 m/c-Core,"2011-2013 BMW X6 20""x11"" (71448)",0,,ea,,0.00,
71448u35,"2011-2013 BMW X6 20""x11"" (71448)",0,,ea,,116.50,
71448u35-core,"2011-2013 BMW X6 20""x11"" (71448)",0,,ea,,62.50,
71450u35,71450u35,0,,ea,,180.00,
71451,"2011-2013 BMW X6 20""x11"" (71451)",0,,ea,,170.00,
71451-Core,"2011-2013 BMW X6 20""x11"" (71451)",0,,ea,,0.00,
71451u35-core,71451u35-core,0,,ea,,70.00,
71452u20,"2008-2012 BMW 323i 17""x8"" (71452)",0,,ea,,84.00,
71452u20-Core,"2008-2012 BMW 323i 17""x8"" (71452)",0,,ea,,30.00,
71453u20,"2008-2012 BMW 323i 17""x8"" (71453)",0,,ea,,99.00,
71453u20-Core,"2008-2012 BMW 323i 17""x8"" (71453)",0,,ea,,45.00,
71454,"2008-2012 BMW 323i 17""8"" (71454)",0,,ea,,64.39,
71454-Core,"2008-2012 BMW 323i 17""8"" (71454)",0,,ea,,10.39,
71454u20,"2008-2012 BMW 323i 17""8"" (71454)",0,,ea,,87.60,
71454u20-core,"2008-2012 BMW 323i 17""8"" (71454)",0,,ea,,33.60,
"September 13, 2021 2:44:28 PM EDT",,,Page 250 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71456,"2005-2013 BMW 328i 18""x8"" (71456)",0,,ea,,50.00,
71456-Core,"2005-2013 BMW 328i 18""x8"" (71456)",0,,ea,,0.00,
71456u20,"2005-2013 BMW 328i 18""x8"" (71456)",0,,ea,,98.00,
71456u20-core,"2005-2013 BMW 328i 18""x8"" (71456)",0,,ea,,48.00,
71457u20,BMW 3-Series 18x8.5 et37 Silver Wheel,0,,ea,,107.00,
71457u20-Core,71457u20-Core,0,,ea,,57.00,
71458,2008-2012 bmw 323i (71458),0,,ea,,0.00,
71458-Core,2008-2012 bmw 323i (71458),0,,ea,,0.00,
71458u35,2008-2012 bmw 323i (71458),0,,ea,,124.00,
71458u35-Core,2008-2012 bmw 323i (71458),0,,ea,,70.00,
71459,"2008-2013 BMW 323i 18""x8.5"" (71459)",0,,ea,,70.67,
71459-Core,"2008-2013 BMW 323i 18""x8.5"" (71459)",0,,ea,,20.67,
71460 (36107980144),"2009-2015 BMW Alpina B7 19""x8.5"" (71460)",0,,ea,,110.00,
71460 (36107980144)-Core,"2009-2015 BMW Alpina B7 19""x8.5"" (71460)",0,,ea,,0.00,
71460u10,"2009-2015 BMW Alpina B7 19""x8.5"" (71460)",0,,ea,,124.00,
71460u10-core,"2009-2015 BMW Alpina B7 19""x8.5"" (71460)",0,,ea,,70.00,
71461,"2011-2015 BMW B7 21""x8.5"" (71461)",0,,ea,,0.00,
71461-Core,"2011-2015 BMW B7 21""x8.5"" (71461)",0,,ea,,0.00,
71461u10,"2011-2015 BMW B7 21""x8.5"" (71461)",0,,ea,,119.00,
71461u10-core,"2011-2015 BMW B7 21""x8.5"" (71461)",0,,ea,,65.00,
71462u10,71462u10,0,,ea,,119.00,
71462u10-core,71462u10-core,0,,ea,,65.00,
71463u20,71463u20,0,,ea,,50.00,
71463u20-Core,71463u20-Core,0,,ea,,0.00,
71464,"2010-2015 BMW 760i 19""x8.5"" (71464)",0,,ea,,0.00,
71464-Core,"2010-2015 BMW 760i 19""x8.5"" (71464)",0,,ea,,0.00,
71465,"2010-2015 BMW 760i 19""x9.5"" (71465)",0,,ea,,0.00,
71465-Core,"2010-2015 BMW 760i 19""x9.5"" (71465)",0,,ea,,0.00,
71465R20,"2010-2015 BMW 760i 19""x9.5"" (71465)",0,,ea,,129.00,
71465R20-core,"2010-2015 BMW 760i 19""x9.5"" (71465)",0,,ea,,75.00,
71466,"2010-2015 BMW 760i 19""x9.5"" (71466)",0,,ea,,0.00,
71466-Core,"2010-2015 BMW 760i 19""x9.5"" (71466)",0,,ea,,0.00,
71466u20-core,"2010-2015 BMW 760i 19""x9.5"" (71466)",0,,ea,,75.00,
71467,"2011-2014 Mini Cooper 15""x5.5"" (71467)",0,,ea,,50.00,
71467-Core,"2011-2014 Mini Cooper 15""x5.5"" (71467)",0,,ea,,0.00,
71467u20,"2011-2014 Mini Cooper 15""x5.5"" (71467)",0,,ea,,84.00,
71467u20-core,"2011-2014 Mini Cooper 15""x5.5"" (71467)",0,,ea,,30.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 251 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71468u20,"2011-2015 Mini Cooper 17""x7"" (71468)",0,,ea,,91.50,
71468u20-Core,"2011-2015 Mini Cooper 17""x7"" (71468)",0,,ea,,37.50,
71468u45,"2011-2015 Mini Cooper 17""x7"" (71468)",0,,ea,,91.50,
71468u45-Core,"2011-2015 Mini Cooper 17""x7"" (71468)",0,,ea,,50.00,
71469u20,"2011-2015 Mini Cooper 16""x6.5"" (71469)",0,,ea,,99.00,
71469u20-Core,"2011-2015 Mini Cooper 16""x6.5"" (71469)",0,,ea,,45.00,
71469u45,"2011-2015 Mini Cooper 16""x6.5"" (71469)",0,,ea,,66.00,
71469u45-Core,"2011-2015 Mini Cooper 16""x6.5"" (71469)",0,,ea,,12.00,
71470u20,"2011-2014 Mini Cooper 16""x6.5"" (71470)",0,,ea,,105.00,
71470u20-Core,"2011-2014 Mini Cooper 16""x6.5"" (71470)",0,,ea,,51.00,
71471u20,71471u20,0,,ea,,84.00,
71471u20-core,71471u20-core,0,,ea,,30.00,
71474R20,"2011-2016 BMW X3 17""x8"" (71474)",0,,ea,,92.75,
71474R20-core,"2011-2016 BMW X3 17""x8"" (71474)",0,,ea,,38.75,
71474right,"2011-2016 BMW X3 17""x8"" (71474)",0,,ea,,60.50,
71474right-Core,"2011-2016 BMW X3 17""x8"" (71474)",0,,ea,,10.50,
71475L20,BMW Wheel,0,,ea,,101.83,
71475L20-Core,71475L20-Core,0,,ea,,45.00,
71475u20,71475u20,0,,ea,,0.00,
71476,"2010-2016 BMW X3 18""x8"" (71476)",0,,ea,,86.00,
71476-Core,"2010-2016 BMW X3 18""x8"" (71476)",0,,ea,,36.00,
71476u20,"2010-2016 BMW X3 18""x8"" (71476)",0,,ea,,99.00,
71476u20-Core,"2010-2016 BMW X3 18""x8"" (71476)",0,,ea,,45.00,
71477,"2011-2016 BMW X3 18""x8"" (71477)",0,,ea,,118.50,
71477-Core,"2011-2016 BMW X3 18""x8"" (71477)",0,,ea,,57.00,
71477u10,"2011-2016 BMW X3 18""x8"" (71477)",0,,ea,,99.00,
71477u10-core,"2011-2016 BMW X3 18""x8"" (71477)",0,,ea,,45.00,
71478u20,"2011-2016 BMW X3 19""x8.5"" (71478)",0,,ea,,127.45,
71478u20-Core,"2011-2016 BMW X3 19""x8.5"" (71478)",0,,ea,,75.00,
71479u20,71479u20,0,,ea,,119.00,
71479u20-core,71479u20-core,0,,ea,,65.00,
71481,ACURA Wheel,0,,ea,,0.00,
71481-Core,71481-Core,0,,ea,,0.00,
71481u45,71481u45,0,,ea,,49.50,
71481u45-Core,71481u45-Core,0,,ea,,45.00,
71484u30,71484u30,0,,ea,,175.00,
71484u30-Core,BMW X3/X4 Wheel,0,,ea,,92.50,
71487u30,71487u30,0,,ea,,144.00,
71487u30-core,"BMW X3 X4 20"" 2015 CNC Charcoal",0,,ea,,90.00,
71488u20,"2011-2015 Mini Countryman 17""x7"" (71488)",0,,ea,,86.22,
"September 13, 2021 2:44:28 PM EDT",,,Page 252 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71488u20-Core,"2011-2015 Mini Countryman 17""x7"" (71488)",0,,ea,,32.22,
71488u45(GlossBlack),"2011-2015 Mini Countryman 17""x7"" (71488)",0,,ea,,81.00,
71488u45(GlossBlack)-Core,"2011-2015 Mini Countryman 17""x7"" (71488)",0,,ea,,28.00,
71490u20,ACURA Wheel,0,,ea,,71.27,
71490u20-Core,71490u20-Core,0,,ea,,45.00,
71490U30,71490U30,0,,ea,,84.00,
71490U30-Core,71490U30-Core,0,,ea,,30.00,
71491u45,"2011-2016 Mini Countryman 18""x7.5"" (71491)",0,,ea,,139.00,
71491u45-Core,"2011-2016 Mini Countryman 18""x7.5"" (71491)",0,,ea,,85.00,
71495,"2011-2016 BMW X3 19""x8.5"" (71495)",0,,ea,,90.50,
71495-Core,"2011-2016 BMW X3 19""x8.5"" (71495)",0,,ea,,21.00,
71495u20,"2011-2016 BMW X3 19""x8.5"" (71495)",0,,ea,,101.03,
71495u20-core,"2011-2016 BMW X3 19""x8.5"" (71495)",0,,ea,,75.00,
71496u20,71496u20,0,,ea,,150.00,
71497u20,BMW X3/X4 18x8 et43 Wheel,0,,ea,,50.00,
71497u20-Core,BMW Rim,0,,ea,,0.00,
71498,"2001-2005 BMW 320i 16""x7"" (71498)",0,,ea,,0.00,
71498-Core,"2001-2005 BMW 320i 16""x7"" (71498)",0,,ea,,0.00,
71498u20,"2001-2005 BMW 320i 16""x7"" (71498)",0,,ea,,74.00,
71498u20-core,"2001-2005 BMW 320i 16""x7"" (71498)",0,,ea,,45.00,
71500u10,71500u10,0,,ea,,105.00,
71500u10-core,71500u10-core,0,,ea,,55.00,
71500u45,Mini 17x7 et48 Wheel,0,,ea,,99.00,
71500u45-Core,71500u45-Core,0,,ea,,45.00,
71501,"2012 Mini Cooper 17""x7""  (71501)",0,,ea,,54.00,
71501-Core,"2012 Mini Cooper 17""x7""  (71501)",0,,ea,,57.00,
71504,"2008-2013 BMW 128i 17""x7"" (71504)",0,,ea,,107.00,
71504-CORE,"2008-2013 BMW 128i 17""x7"" (71504)",0,,ea,,57.00,
71504u20,"2008-2013 BMW 128i 17""x7"" (71504)",0,,ea,,79.00,
71504u20-Core,"2008-2013 BMW 128i 17""x7"" (71504)",0,,ea,,25.00,
71507u20,ACURA Wheel,0,,ea,,107.49,
71507u20-Core,71507u20-Core,0,,ea,,53.49,
71508u20,BMW 1-Series 18x8.5 et52 Rear Silver Wheel,0,,ea,,49.00,
71508u20-Core,71508u20-Core,0,,ea,,48.00,
71510,"2006-2012 BMW 323i 19""x9"" (71510/59623)",0,,ea,,137.45,
71510-Core,"2006-2012 BMW 323i 19""x9"" (71510/59623)",0,,ea,,45.00,
71512u20,"2011-2016 BMW 528i 18""x8"" (71512)",0,,ea,,98.28,
71512u20-Core,"2011-2016 BMW 528i 18""x8"" (71512)",0,,ea,,44.37,
71514u10,"2011-2016 BMW 528i 19""8.5"" (71514)",0,,ea,,99.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 253 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71514u10-Core,"2011-2016 BMW 528i 19""8.5"" (71514)",0,,ea,,57.50,
71515,"2011-2016 BMW 528i 19""x8.5"" (71515)",0,,ea,,107.00,
71515-CORE,"2011-2016 BMW 528i 19""x8.5"" (71515)",0,,ea,,57.00,
71515u10,"2011-2016 BMW 528i 19""x8.5"" (71515)",0,,ea,,137.00,
71515u10-Core,"2011-2016 BMW 528i 19""x8.5"" (71515)",0,,ea,,45.00,
71516u20,"2011-2016 BMW 528i 19""x8.5"" (71516)",0,,ea,,97.50,
71516u20-Core,"2011-2016 BMW 528i 19""x8.5"" (71516)",0,,ea,,43.50,
71517u10,71517u10,0,,ea,,124.00,
71517u10-core,71517u10-core,0,,ea,,70.00,
71518u10,ACURA Wheel,0,,ea,,110.00,
71518u10-Core,71518u10-Core,0,,ea,,0.00,
71519u20,BMW 5/6 Series 19x9 et44 Wheel,0,,ea,,75.00,
71519u20-Core,BMW 5/6 Series 19x9 et44 Wheel,0,,ea,,25.00,
71520,bmw 5 series,0,,ea,,110.00,
71520u10-core,71520u10-core,0,,ea,,68.00,
71521u20,"2012-2016 BMW 640i 20""x8.5"" (71521)",0,,ea,,124.00,
71521u20-Core,"2012-2016 BMW 640i 20""x8.5"" (71521)",0,,ea,,45.00,
71522u10,BMW 6-Series 20x8.5 et33 Machined Silver Wheel,0,,ea,,105.00,
71522u10-Core,71522u10-Core,0,,ea,,55.00,
71523u45,"2012-2016 BMW 640i 20""x8.5"" (71523)",0,,ea,,110.00,
71523u45-Core,"2012-2016 BMW 640i 20""x8.5"" (71523)",0,,ea,,0.00,
71524u20,"2012-2016 BMW 640i 20""x9"" (71524)",0,,ea,,124.00,
71524u20-Core,"2012-2016 BMW 640i 20""x9"" (71524)",0,,ea,,75.00,
71525,"2011-2016 BMW 528i 20""x9"" (71525/71428)",0,,ea,,0.00,
71525-Core,"2011-2016 BMW 528i 20""x9"" (71525/71428)",0,,ea,,0.00,
71526u10,71526u10,0,,ea,,105.00,
71526u10-Core,71526u10-Core,0,,ea,,55.00,
71527,"2011-2016 BMW 528i 20""x9"" (71527)",0,,ea,,100.00,
71527u45,"2011-2016 BMW 528i 20""x9"" (71527)",0,,ea,,104.25,
71527u45-Core,"2011-2016 BMW 528i 20""x9"" (71527)",0,,ea,,48.50,
71528,ACURA Wheel,0,,ea,,0.00,
71528-Core,71528-Core,0,,ea,,0.00,
71532u20,"2006-2013 BMW X5 18""x8.5"" (71532)",0,,ea,,88.39,
71532u20-Core,"2006-2013 BMW X5 18""x8.5"" (71532)",0,,ea,,34.39,
71533u20,"2007-2013 BMW X5 18""x8.5"" (71533)",0,,ea,,84.00,
71533u20-Core,"2007-2013 BMW X5 18""x8.5"" (71533)",0,,ea,,30.00,
71534u20,71534u20,0,,ea,,95.18,
71534u20-core,71534u20-core,0,,ea,,41.18,
71535u20,"2012-2015 BMW 335i 17""x7.5"" (71535)",0,,ea,,99.00,
71535u20-Core,"2012-2015 BMW 335i 17""x7.5"" (71535)",0,,ea,,45.00,
71536u20,71536u20,0,,ea,,97.20,
71536u20-core,71536u20-core,0,,ea,,43.65,
71539u20-core,71539u20-core,0,,ea,,45.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 254 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71540U10,"2012-2016 BMW 320i 18""x8"" (71540)",0,,ea,,190.00,
71540u35,"2012-2016 BMW 320i 18""x8"" (71540)",0,,ea,,99.00,
71540u35-Core,"2012-2016 BMW 320i 18""x8"" (71540)",0,,ea,,45.00,
71541u20,BMW 3-Series 18x8 et34 Silver Wheel,0,,ea,,99.00,
71541u20-Core,71541u20-Core,0,,ea,,45.00,
71542u20,"2012-2015 BMW 320i 18""x8"" (71542)",0,,ea,,98.17,
71542u20-Core,"2012-2015 BMW 320i 18""x8"" (71542)",0,,ea,,44.17,
71543u20,BMW 3-Series 18x8 et34 Silver Wheel,0,,ea,,114.00,
71543u20-Core,71543u20-Core,0,,ea,,45.00,
71544-CORE,"2011-2016 BMW 328i 18""x8"" (71544)",0,,ea,,57.00,
71544u10,"2011-2016 BMW 328i 18""x8"" (71544)",0,,ea,,99.00,
71544u10-Core,"2011-2016 BMW 328i 18""x8"" (71544)",0,,ea,,45.00,
71545u20,ACURA Wheel,0,,ea,,0.00,
71545u20-Core,71545u20-Core,0,,ea,,0.00,
71546,"2012-2015 BMW 320i 19""x8"" (71546)",0,,ea,,110.00,
71546u20,"2012-2015 BMW 320i 19""x8"" (71546)",0,,ea,,125.00,
71546U20-CORE,"2012-2015 BMW 320i 19""x8"" (71546)",0,,ea,,48.00,
71547u20,ACURA Wheel,0,,ea,,99.00,
71547u20-Core,71547u20-Core,0,,ea,,45.00,
71549u10,ACURA Wheel,0,,ea,,100.00,
71549u10-Core,71549u10-Core,0,,ea,,84.33,
71552u45,71552u45,0,,ea,,175.00,
71553,"2012-2013 BMW 335i 20""x8.5"" (71553)",0,,ea,,105.00,
71553-Core,"2012-2013 BMW 335i 20""x8.5"" (71553)",0,,ea,,55.00,
71553u10,"2012-2013 BMW 335i 20""x8.5"" (71553)",0,,ea,,144.00,
71553u10-core,"2012-2013 BMW 335i 20""x8.5"" (71553)",0,,ea,,90.00,
71555u30,71555u30,0,,ea,,141.22,
71555u30-core,71555u30-core,0,,ea,,45.00,
71556,"2012-2016 BMW M5 19""x9"" (71556)",0,,ea,,0.00,
71556-Core,"2012-2016 BMW M5 19""x9"" (71556)",0,,ea,,0.00,
71556u20,"2012-2016 BMW M5 19""x9"" (71556)",0,,ea,,124.00,
71556u20-core,"2012-2016 BMW M5 19""x9"" (71556)",0,,ea,,70.00,
71557,"2012-2016 BMW M5 19""x9"" (71557)",0,,ea,,0.00,
71557-Core,"2012-2016 BMW M5 19""x9"" (71557)",0,,ea,,0.00,
71557u20,"2012-2016 BMW M5 19""x9"" (71557)",0,,ea,,129.00,
71557u20-core,"2012-2016 BMW M5 19""x9"" (71557)",0,,ea,,75.00,
71558u20(Light Charcoal)-core,71558u20(Light Charcoal)-core,0,,ea,,45.00,
71558u30,71558u30,0,,ea,,99.00,
71558u30-core,71558u30-core,0,,ea,,70.00,
71560u90,71560u90,0,,ea,,99.00,
71560u90-core,19x9 +32,0,,ea,,45.00,
71562u20-core,71562u20-core,0,,ea,,45.00,
71563u90,BMW M5 20x10 et34 BMW Style 343,0,,ea,,124.00,
71563u90-Core,BMW M5 20x10 et34 BMW Style 343,0,,ea,,70.00,
71573,"2011-2016 BMW X5 21""x10"" (71573)",0,,ea,,110.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 255 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71577u90,"2012-2015 BMW M6 20""x9.5"" (71577)",0,,ea,,124.00,
71577u90-Core,"2012-2015 BMW M6 20""x9.5"" (71577)",0,,ea,,70.00,
71578u90,71578u90,0,,ea,,129.00,
71578u90-core,BMW M6 20x10.5 et19 Wheel,0,,ea,,75.00,
71580,71580,0,,ea,,0.00,
71582,"2011-2016 BMW 528i 19""8.5"" (71582)",0,,ea,,71.47,
71582-Core,"2011-2016 BMW 528i 19""8.5"" (71582)",0,,ea,,19.20,
71582u35,"2011-2016 BMW 528i 19""8.5"" (71582)",0,,ea,,101.58,
71582u35-core,"2011-2016 BMW 528i 19""8.5"" (71582)",0,,ea,,58.79,
71584u10,ACURA Wheel,0,,ea,,139.00,
71584u10-Core,71584u10-Core,0,,ea,,85.00,
71584u97,71584u97,0,,ea,,0.00,
71585,"2011-2016 rear bmw 528i 20""x9"" (71585)",0,,ea,,0.00,
71585u35,"2011-2016 rear bmw 528i 20""x9"" (71585)",0,,ea,,50.00,
71585u35-core,"2011-2016 rear bmw 528i 20""x9"" (71585)",0,,ea,,50.00,
71585u97,"2011-2016 rear bmw 528i 20""x9"" (71585)",0,,ea,,110.00,
71586,"2010-2015 bmw 760i 18""x8"" (71586)",0,,ea,,110.00,
71586u10,"2010-2015 bmw 760i 18""x8"" (71586)",0,,ea,,98.00,
71586u10-Core,"2010-2015 bmw 760i 18""x8"" (71586)",0,,ea,,48.00,
71587u10,"2010-2015 BMW 760i 19""x8.5"" (71587)",0,,ea,,99.00,
71587u10-Core,"2010-2015 BMW 760i 19""x8.5"" (71587)",0,,ea,,45.00,
71587U20-CORE,"2010-2015 BMW 760i 19""x8.5"" (71587)",0,,ea,,57.00,
71590u35,71590u35,0,,ea,,99.00,
71590u35-core,71590u35-core,0,,ea,,45.00,
71591,71591,0,,ea,,110.00,
71591-CORE,71591-CORE,0,,ea,,57.00,
71595u20,71595u20,0,,ea,,99.00,
71595u20-Core,71595u20-Core,0,,ea,,45.00,
71596u20,71596u20,0,,ea,,99.00,
71596u20-core,71596u20-core,0,,ea,,45.00,
71599u20,ACURA Wheel,0,,ea,,99.00,
71599u20-Core,71599u20-Core,0,,ea,,45.00,
71600,"2012-2015 BMW X1 18""x8"" (71600)",0,,ea,,66.00,
71600-Core,"2012-2015 BMW X1 18""x8"" (71600)",0,,ea,,16.00,
71600u20,"2012-2015 BMW X1 18""x8"" (71600)",0,,ea,,119.00,
71600u20-core,"2012-2015 BMW X1 18""x8"" (71600)",0,,ea,,65.00,
71601u20,71601u20,0,,ea,,83.00,
71601u20-core,71601u20-core,0,,ea,,29.00,
71602u35,"2012-2015 BMW X1 18""x8"" (71602)",0,,ea,,97.75,
71602u35-Core,"2012-2015 BMW X1 18""x8"" (71602)",0,,ea,,51.00,
71603u20,ACURA Wheel,0,,ea,,129.00,
71603u20-Core,71603u20-Core,0,,ea,,75.00,
"September 13, 2021 2:44:28 PM EDT",,,Page 256 of ,,,,528
Factory Wheel Warehouse,,,,,,,
Part Average Cost,,,,,,,
 ,,,,,,,
 ,,,,,,,
Part,Description,Quantity On Hand,,, ,Average Cost,
71605u20,"2012-2015 BMW X1 18""x9"" (71605)",0,,ea,,0.00,
71605u20-Core,"2012-2015 BMW X1 18""x9"" (71605)",0,,ea,,0.00,
71608u20-core,71608u20-core,0,,ea,,75.00,
71609u20,BMW X1 19x8 ET30 Silver Wheel,0,,ea,,75.00,
71609u20-Core,71609u20-Core,0,,ea,,21.00,
71613u20,71613u20,0,,ea,,104.00,
71613u20-core,71613u20-core,0,,ea,,50.00,
71616u20,"2012-2017 BMW 320i 18""x8"" (71616)",0,,ea,,99.00,
71616u20-Core,"2012-2017 BMW 320i 18""x8"" (71616)",0,,ea,,45.00,
71617R30-core,71617R30-core,0,,ea,,65.00,
71617R45,71617R45,0,,ea,,110.00,
71618L30,ACURA Wheel,0,,ea,,50.00,
71618L30-Core,71618L30-Core,0,,ea,,0.00,
71619u20,71619u20,0,,ea,,175.00,
71621u35,"2012-2015 BMW 318i 19""x8"" (71621)",0,,ea,,99.00,
71621u35-Core,"2012-2015 BMW 318i 19""x8"" (71621)",0,,ea,,45.00,
71621U35-NO M SLOT,"2012-2015 BMW 318i 19""x8"" (71621)",0,,ea,,80.00,
71623u35,71623u35,0,,ea,,124.00,
71623u35-core,71623u35-core,0,,ea,,70.00,
71625u35,71625u35,0,,ea,,98.00,
71625u35-core,"BMW M5 20"" 12-15 front CNC Charcoal",0,,ea,,48.00,
71627u20,BMW 5/6 Series 18x8 et30 Wheel,0,,ea,,99.00,
71627u20-Core,BMW Rim,0,,ea,,45.00,
71628u35,"2016 BMW M6 18""x8"" (71628)",0,,ea,,84.00,
71628u35-core,"2016 BMW M6 18""x8"" (71628)",0,,ea,,30.00,
71629u10,ACURA Wheel,0,,ea,,99.00,
71629u10-Core,71629u10-Core,0,,ea,,45.00,
71648,ACURA Wheel,0,,ea,,0.00,
71648-Core,71648-Core,0,,ea,,57.00,
71649,"1991-1992 Acura Legend 15""x6.5"" (71649)",0,,ea,,107.50,
71649-Core,"1991-1992 Acura Legend 15""x6.5"" (71649)",0,,ea,,57.00,
71669L10(Silver),71669L10(Silver),0,,ea,,70.00,
71669L10(Silver)-core,71669L10(Silver)-core,0,,ea,,20.00,
