Part Number,Magento Quantity,Total Quantity,Lowest Cost,Highest Cost,Warehouse,Warehouse Cost,Coast,Coast Cost,Perfection,Perfection Cost,Jante,Jante Cost,Road Ready,Road Ready Cost
ALY59612U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62273U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69813U,5,6,0.0,124.0,1,0.0,0,0,5,124.0,0,0,0,0
ALY96445A,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58995U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY65322U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY73782U,5,75,0.0,152.0,1,0.0,58,12.5,16,152.0,0,0,0,0
ALY75152U,5,26,0.0,12.5,1,0.0,25,12.5,0,0,0,0,0,0
ALY71432U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85512U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65523U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74535U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70842U,5,31,0.0,211.0,1,0.0,25,12.5,5,211.0,0,0,0,0
ALY69929U20N,3,3,69.0,69.0,3,69.0,0,0,0,0,0,0,0,0
ALY65261U20,5,10,154.0,165.85,1,154.0,9,165.85,0,0,0,0,0,0
ALY86277U20,1,1,25.0,25.0,1,25.0,0,0,0,0,0,0,0,0
ALY99846U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05640U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY99845U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59393U,5,14,0.0,124.0,1,0.0,6,12.5,7,124.0,0,0,0,0
ALY74735U,5,17,0.0,139.0,1,0.0,0,0,16,139.0,0,0,0,0
ALY69552U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05522U,5,29,0.0,124.0,1,0.0,13,12.5,15,124.0,0,0,0,0
ALY04056U,5,11,0.0,124.0,1,0.0,0,0,10,124.0,0,0,0,0
ALY68847U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY72170U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69827U,5,21,0.0,152.0,1,0.0,6,12.5,14,152.0,0,0,0,0
ALY97095U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY64927U,5,31,0.0,124.0,1,0.0,14,12.5,16,124.0,0,0,0,0
ALY86128U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65501U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68802U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY72311U,1,1,198.55,198.55,1,198.55,0,0,0,0,0,0,0,0
ALY59773U20,1,1,129.0,129.0,1,129.0,0,0,0,0,0,0,0,0
ALY62439U20,5,12,75.0,165.85,1,75.0,11,165.85,0,0,0,0,0,0
ALY03459A20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86107U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97241A80,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59591U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04038U,5,19,0.0,119.0,1,0.0,11,12.5,7,119.0,0,0,0,0
ALY71498U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05074U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86098U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02521U,5,40,0.0,152.0,1,0.0,29,12.5,10,152.0,0,0,0,0
ALY65502U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY72297U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05245U10,1,1,65.0,65.0,1,65.0,0,0,0,0,0,0,0,0
ALY58683U10,1,1,99.0,99.0,1,99.0,0,0,0,0,0,0,0,0
ALY59334U10,1,1,32.0,32.0,1,32.0,0,0,0,0,0,0,0,0
ALY65467U20,1,1,45.0,45.0,1,45.0,0,0,0,0,0,0,0,0
ALY71360U20,1,1,154.0,154.0,1,154.0,0,0,0,0,0,0,0,0
ALY05746U85,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05694A20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65391U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59523U,5,8,0.0,139.0,1,0.0,0,0,7,139.0,0,0,0,0
ALY69289U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70895U,4,4,0.0,0.0,4,0.0,0,0,0,0,0,0,0,0
ALY74590U,5,11,0.0,12.5,1,0.0,10,12.5,0,0,0,0,0,0
ALY97924U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02671U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY85342U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58717U,5,9,0.0,12.5,2,0.0,7,12.5,0,0,0,0,0,0
ALY74648U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86076U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69624U15N,5,262,109.0,216.44,1,109.0,236,216.44,0,0,25,206.56,0,0
ALY05829U20,5,70,94.34,165.85,1,94.34,69,165.85,0,0,0,0,0,0
ALY59364U20,1,1,74.0,74.0,1,74.0,0,0,0,0,0,0,0,0
ALY70760U20,1,1,85.88,85.88,1,85.88,0,0,0,0,0,0,0,0
ALY64126U30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85336U30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY64075U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96813U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62730U45N,5,26,0.0,155.49,1,0.0,0,0,0,0,25,155.49,0,0
ALY04764U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74617U,5,13,0.0,12.5,1,0.0,12,12.5,0,0,0,0,0,0
ALY71451U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58161U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY72158U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68842U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65382U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74269U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74178U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86078U,5,23,0.0,12.5,1,0.0,22,12.5,0,0,0,0,0,0
ALY04822U,5,10,0.0,12.5,1,0.0,9,12.5,0,0,0,0,0,0
ALY02675U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY98466U,5,23,0.0,12.5,1,0.0,22,12.5,0,0,0,0,0,0
ALY05644U85N,5,26,25.0,367.63,1,25.0,0,0,0,0,25,367.63,0,0
ALY05843U20,5,37,72.0,229.65,1,72.0,36,229.65,0,0,0,0,0,0
ALY69802U20,5,7,45.0,165.85,1,45.0,6,165.85,0,0,0,0,0,0
ALY69852U20,5,6,115.0,139.56,1,115.0,5,139.56,0,0,0,0,0,0
ALY85288U20,1,1,20.55,20.55,1,20.55,0,0,0,0,0,0,0,0
ALY85192U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04762U,5,121,0.0,12.5,1,0.0,120,12.5,0,0,0,0,0,0
ALY85100U,5,16,0.0,12.5,1,0.0,15,12.5,0,0,0,0,0,0
ALY96001U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65153U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05629U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY72147U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY67389U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85288U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85115U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY98920U,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY03176U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY01703U10,1,1,129.0,129.0,1,129.0,0,0,0,0,0,0,0,0
ALY86100U10,1,1,21.0,21.0,1,21.0,0,0,0,0,0,0,0,0
ALY63842U20,1,1,118.92,118.92,1,118.92,0,0,0,0,0,0,0,0
ALY71743U20,1,1,35.0,35.0,1,35.0,0,0,0,0,0,0,0,0
ALY73671U20,1,1,128.48,128.48,1,128.48,0,0,0,0,0,0,0,0
ALY74375U77,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69987U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71188U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74361U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03367U,5,35,0.0,124.0,1,0.0,18,12.5,16,124.0,0,0,0,0
ALY71671U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70803U,5,28,0.0,12.5,1,0.0,27,12.5,0,0,0,0,0,0
ALY96958U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY75133U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69516U,5,69,0.0,152.0,1,0.0,52,12.5,16,152.0,0,0,0,0
ALY69845U,5,16,0.0,139.0,1,0.0,8,12.5,7,139.0,0,0,0,0
ALY03431A10,1,1,45.0,45.0,1,45.0,0,0,0,0,0,0,0,0
ALY69779U20,1,1,71.0,71.0,1,71.0,0,0,0,0,0,0,0,0
ALY02435U45,5,7,0.0,165.85,1,0.0,6,165.85,0,0,0,0,0,0
ALY74179U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97709U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74549U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71385U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY09044U,5,24,0.0,119.0,1,0.0,13,12.5,10,119.0,0,0,0,0
ALY05029A,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70700U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96957U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71379U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY63703R,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03165L,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05343U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04606U,5,16,0.0,119.0,1,0.0,0,0,15,119.0,0,0,0,0
ALY05449U,5,61,0.0,124.0,1,0.0,44,12.5,16,124.0,0,0,0,0
ALY03186A,5,11,0.0,12.5,1,0.0,10,12.5,0,0,0,0,0,0
ALY69582U78N,1,1,160.92,160.92,1,160.92,0,0,0,0,0,0,0,0
ALY74172A10,1,1,20.0,20.0,1,20.0,0,0,0,0,0,0,0,0
ALY70821U20,1,1,175.0,175.0,1,175.0,0,0,0,0,0,0,0,0
ALY74214U20,1,1,159.0,159.0,1,159.0,0,0,0,0,0,0,0,0
ALY03994U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY10011U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74184U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70930U30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY06038U,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY98581U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59590U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02188U,5,10,0.0,12.5,1,0.0,9,12.5,0,0,0,0,0,0
ALY69771U,5,31,0.0,119.0,1,0.0,22,12.5,8,119.0,0,0,0,0
ALY98159U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY72270U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03682U,5,17,0.0,119.0,1,0.0,10,12.5,6,119.0,0,0,0,0
ALY63993U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04673U,5,9,0.0,12.5,1,0.0,8,12.5,0,0,0,0,0,0
ALY58839U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04669U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03928U,5,10,0.0,12.5,1,0.0,9,12.5,0,0,0,0,0,0
ALY59819U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62306U10,1,1,100.0,100.0,1,100.0,0,0,0,0,0,0,0,0
ALY67324U20,1,1,100.0,100.0,1,100.0,0,0,0,0,0,0,0,0
ALY69940U20,5,8,106.0,139.56,1,106.0,7,139.56,0,0,0,0,0,0
ALY71498U20,1,1,75.0,75.0,1,75.0,0,0,0,0,0,0,0,0
ALY74558U20,5,5,104.0,139.56,1,104.0,4,139.56,0,0,0,0,0,0
ALY85116U20,1,1,119.0,119.0,1,119.0,0,0,0,0,0,0,0,0
ALY03175U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03165R,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97923U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74708U,5,19,0.0,12.5,1,0.0,18,12.5,0,0,0,0,0,0
ALY68783U,5,14,0.0,124.0,1,0.0,0,0,13,124.0,0,0,0,0
ALY62747U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69776U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96227U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71380U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71860U10,1,1,17.5,17.5,1,17.5,0,0,0,0,0,0,0,0
ALY72147U10,1,1,47.36,47.36,1,47.36,0,0,0,0,0,0,0,0
ALY02590U20,5,25,0.0,139.56,1,0.0,8,139.56,16,139.0,0,0,0,0
ALY62718U20,5,8,40.0,139.56,1,40.0,7,139.56,0,0,0,0,0,0
ALY62455U77,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62455U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY06028U30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97802U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68368U10,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY07008U30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62561U,5,37,0.0,139.0,1,0.0,20,12.5,16,139.0,0,0,0,0
ALY71550U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05048U,5,29,0.0,119.0,1,0.0,18,12.5,10,119.0,0,0,0,0
ALY72190U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY59473U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY04052U,5,25,0.0,124.0,1,0.0,14,12.5,10,124.0,0,0,0,0
ALY69513U,5,8,0.0,12.5,2,0.0,6,12.5,0,0,0,0,0,0
ALY59744U,5,10,0.0,12.5,2,0.0,8,12.5,0,0,0,0,0,0
ALY68705U10,1,1,70.0,70.0,1,70.0,0,0,0,0,0,0,0,0
ALY62542U20,1,1,150.0,150.0,1,150.0,0,0,0,0,0,0,0,0
ALY85329U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY06020U55,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70930U77,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62379U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY73705U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71466L,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65436U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74152U,5,20,0.0,124.0,2,0.0,7,12.5,11,124.0,0,0,0,0
ALY74238U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03955U,5,6,0.0,314.0,1,0.0,0,0,5,314.0,0,0,0,0
ALY71476U,5,8,0.0,12.5,1,0.0,7,12.5,0,0,0,0,0,0
ALY68241U,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY04132U,5,7,0.0,12.5,1,0.0,6,12.5,0,0,0,0,0,0
ALY70863U,5,34,0.0,152.0,1,0.0,22,12.5,11,152.0,0,0,0,0
ALY86019U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96231U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71524U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05469U,3,3,0.0,0.0,3,0.0,0,0,0,0,0,0,0,0
ALY05957U,5,17,0.0,211.0,1,0.0,0,0,16,211.0,0,0,0,0
ALY05625U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96575U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
STL03547U20,1,1,59.0,59.0,1,59.0,0,0,0,0,0,0,0,0
ALY69475U10,5,17,124.0,165.85,1,124.0,16,165.85,0,0,0,0,0,0
ALY85520U30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
STL62282U45,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74190U,5,26,0.0,12.5,1,0.0,25,12.5,0,0,0,0,0,0
ALY03994U,5,8,0.0,211.0,1,0.0,0,0,7,211.0,0,0,0,0
ALY58860U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65232U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69541U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY75220U,5,44,0.0,152.0,1,0.0,27,12.5,16,152.0,0,0,0,0
ALY69805U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96535U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY71585U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY70909U,5,34,0.0,12.5,1,0.0,33,12.5,0,0,0,0,0,0
ALY74157U,5,9,0.0,12.5,1,0.0,8,12.5,0,0,0,0,0,0
ALY03948U30,5,10,98.0,139.56,1,98.0,9,139.56,0,0,0,0,0,0
ALY09074U20N,1,1,75.35,75.35,1,75.35,0,0,0,0,0,0,0,0
ALY58836U20,1,1,110.0,110.0,1,110.0,0,0,0,0,0,0,0,0
ALY59488U20,1,1,115.0,115.0,1,115.0,0,0,0,0,0,0,0,0
ALY59956U20,1,1,175.0,175.0,1,175.0,0,0,0,0,0,0,0,0
ALY58711U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58862U,5,15,0.0,12.5,1,0.0,14,12.5,0,0,0,0,0,0
ALY73732U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86133U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74386U,5,9,0.0,12.5,1,0.0,8,12.5,0,0,0,0,0,0
ALY70742A,5,20,0.0,12.5,1,0.0,19,12.5,0,0,0,0,0,0
ALY05308A,5,81,0.0,12.5,1,0.0,80,12.5,0,0,0,0,0,0
ALY69960U,5,24,0.0,152.0,1,0.0,7,12.5,16,152.0,0,0,0,0
ALY59544U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02267A,5,15,0.0,12.5,3,0.0,12,12.5,0,0,0,0,0,0
ALY72152U10,1,1,25.0,25.0,1,25.0,0,0,0,0,0,0,0,0
ALY03067L10,1,1,75.0,75.0,1,75.0,0,0,0,0,0,0,0,0
ALY72273U20,5,6,20.0,229.65,1,20.0,5,229.65,0,0,0,0,0,0
ALY97729U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97864U79,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85331U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY86509U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY74356U,5,9,0.0,12.5,1,0.0,8,12.5,0,0,0,0,0,0
ALY03943U,5,242,0.0,124.0,1,0.0,225,12.5,16,124.0,0,0,0,0
ALY64900U,5,29,0.0,211.0,1,0.0,15,12.5,13,211.0,0,0,0,0
ALY05179U,5,39,0.0,124.0,1,0.0,32,12.5,6,124.0,0,0,0,0
ALY95060U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58890U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59432U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97403U,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY85022U10,1,1,20.0,20.0,1,20.0,0,0,0,0,0,0,0,0
ALY02535U20,5,15,0.0,165.85,1,0.0,14,165.85,0,0,0,0,0,0
ALY07058U20,1,1,100.0,100.0,1,100.0,0,0,0,0,0,0,0,0
ALY69853U20,1,1,105.0,105.0,1,105.0,0,0,0,0,0,0,0,0
ALY85354U77,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03862U78,5,6,0.0,221.33,1,0.0,5,221.33,0,0,0,0,0,0
ALY04789U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY65178U80,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY06020U10,1,1,120.39,120.39,1,120.39,0,0,0,0,0,0,0,0
ALY72251U20,1,1,154.0,154.0,1,154.0,0,0,0,0,0,0,0,0
ALY71827U30,5,7,0.0,165.85,1,0.0,6,165.85,0,0,0,0,0,0
ALY85524U30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05694A35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97632U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03035U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68736U20,1,1,135.0,135.0,1,135.0,0,0,0,0,0,0,0,0
ALY74650U20,1,1,119.0,119.0,1,119.0,0,0,0,0,0,0,0,0
ALY75235U20,5,6,25.0,165.85,1,25.0,5,165.85,0,0,0,0,0,0
ALY85375U45,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY69888U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58905U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05247U10,1,1,76.67,76.67,1,76.67,0,0,0,0,0,0,0,0
ALY74279U35,1,1,104.0,104.0,1,104.0,0,0,0,0,0,0,0,0
ALY62545U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY09189U90,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY97924U35,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59321U10,1,1,20.01,20.01,1,20.01,0,0,0,0,0,0,0,0
ALY58895U20,5,5,104.92,229.65,1,104.92,4,229.65,0,0,0,0,0,0
ALY71333U20,1,1,100.0,100.0,1,100.0,0,0,0,0,0,0,0,0
ALY05216U80,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY73686U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59151U10,1,1,10.0,10.0,1,10.0,0,0,0,0,0,0,0,0
ALY59790U20,1,1,134.86,134.86,1,134.86,0,0,0,0,0,0,0,0
ALY69508U20,5,19,56.17,139.56,1,56.17,18,139.56,0,0,0,0,0,0
ALY10112U45,5,16,27.5,229.65,1,27.5,15,229.65,0,0,0,0,0,0
ALY96675U45,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62753U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY62479U20,5,11,79.0,139.56,1,79.0,10,139.56,0,0,0,0,0,0
ALY02493U45,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05083U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY96674U45,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02187U20,5,5,60.0,229.65,1,60.0,4,229.65,0,0,0,0,0,0
ALY58756U20,1,1,73.33,73.33,1,73.33,0,0,0,0,0,0,0,0
ALY64837U20,1,1,20.0,20.0,1,20.0,0,0,0,0,0,0,0,0
ALY71355U20,1,1,79.0,79.0,1,79.0,0,0,0,0,0,0,0,0
ALY74611U20,1,1,100.0,100.0,1,100.0,0,0,0,0,0,0,0,0
ALY71617R30,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY58894U77,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY05550U80,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY92500U20N,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY59270U10,1,1,81.67,81.67,1,81.67,0,0,0,0,0,0,0,0
ALY59271U10,1,1,50.0,50.0,1,50.0,0,0,0,0,0,0,0,0
ALY02054U20,1,1,33.39,33.39,1,33.39,0,0,0,0,0,0,0,0
ALY07056U20,1,1,214.0,214.0,1,214.0,0,0,0,0,0,0,0,0
ALY01635U30,1,1,18.0,18.0,1,18.0,0,0,0,0,0,0,0,0
ALY10080U45,1,1,104.0,104.0,1,104.0,0,0,0,0,0,0,0,0
ALY72272U45,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY02248U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
STL03841U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY03338U10,5,58,66.67,165.85,1,66.67,57,165.85,0,0,0,0,0,0
ALY05484U20,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY68225U20,1,1,89.5,89.5,1,89.5,0,0,0,0,0,0,0,0
ALY85198U20,5,5,114.25,229.65,1,114.25,4,229.65,0,0,0,0,0,0
ALY75154U45,2,2,0.0,0.0,2,0.0,0,0,0,0,0,0,0,0
ALY74220U78,1,1,0.0,0.0,1,0.0,0,0,0,0,0,0,0,0
ALY01423U10,1,1,106.3,106.3,1,106.3,0,0,0,0,0,0,0,0
ALY62481U20,5,11,129.0,139.56,1,129.0,10,139.56,0,0,0,0,0,0
ALY71504U20,1,1,99.0,99.0,1,99.0,0,0,0,0,0,0,0,0
ALY04114U77,5,182,0.0,221.33,1,0.0,181,221.33,0,0,0,0,0,0
